scope,scope_value,field,obs_col,spatial_buffer_km,percentile,threshold,threshold_source,tp,fp,tn,fn,POD,FAR,CSI,HSS
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,44.0,56.66791168212891,percentile,418,98,220,186,0.6920529801324503,0.18992248062015504,0.5954415954415955,0.3602728480963177
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,45.0,56.82731456756592,percentile,412,95,223,192,0.6821192052980133,0.1873767258382643,0.5894134477825465,0.3575552458690026
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,46.0,56.99621181488037,percentile,405,93,225,199,0.6705298013245033,0.18674698795180722,0.5810616929698709,0.3504222361627177
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,47.0,57.10356521606445,percentile,400,90,228,204,0.6622516556291391,0.1836734693877551,0.5763688760806917,0.3495637651530421
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,48.0,57.2307048034668,percentile,393,86,232,211,0.6506622516556292,0.17954070981210857,0.5695652173913044,0.34784969539931504
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,49.0,57.3449755859375,percentile,385,85,233,219,0.6374172185430463,0.18085106382978725,0.5587808417997098,0.33654619994887186
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,50.0,57.491132736206055,percentile,379,82,236,225,0.6274834437086093,0.17787418655097614,0.5524781341107872,0.33405639913232105
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,51.0,57.58837810516357,percentile,372,80,238,232,0.6158940397350994,0.17699115044247787,0.543859649122807,0.3272842924493003
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,52.0,57.71754119873047,percentile,365,78,240,239,0.6043046357615894,0.17607223476297967,0.5351906158357771,0.32059322624886677
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,53.0,57.85526317596435,percentile,360,73,245,244,0.5960264900662252,0.16859122401847576,0.5317577548005908,0.32508024477543007
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,54.0,57.93768867492676,percentile,353,71,247,251,0.5844370860927153,0.16745283018867924,0.522962962962963,0.31848566653811544
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,55.0,58.129062461853025,percentile,347,68,250,257,0.5745033112582781,0.163855421686747,0.5163690476190477,0.31617670550755594
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,56.0,58.198032989501954,percentile,339,67,251,265,0.5612582781456954,0.16502463054187191,0.5052160953800298,0.3055275743468278
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,57.0,58.270628395080564,percentile,330,67,251,274,0.5463576158940397,0.16876574307304787,0.4918032786885246,0.29084281802474815
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,58.0,58.36103706359863,percentile,323,64,254,281,0.5347682119205298,0.165374677002584,0.48353293413173654,0.28712298803691566
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,59.0,58.47996532440185,percentile,316,62,256,288,0.5231788079470199,0.164021164021164,0.4744744744744745,0.2809394358037346
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,60.0,58.65012054443359,percentile,312,57,261,292,0.5165562913907285,0.15447154471544716,0.4720121028744327,0.287082866220306
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,61.0,58.813029556274415,percentile,309,51,267,295,0.5115894039735099,0.14166666666666666,0.4717557251908397,0.29721894221109957
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,62.0,58.951162109375,percentile,303,47,271,301,0.5016556291390728,0.13428571428571429,0.46543778801843316,0.2975822482201809
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,63.0,59.09077728271484,percentile,295,46,272,309,0.48841059602649006,0.1348973607038123,0.45384615384615384,0.2874682712109404
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,64.0,59.22700546264649,percentile,291,41,277,313,0.4817880794701987,0.12349397590361445,0.4511627906976744,0.2934345883412421
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,65.0,59.39967041015625,percentile,286,37,281,318,0.4735099337748344,0.11455108359133127,0.44617784711388453,0.2953650082883038
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,66.0,59.51394760131836,percentile,278,36,282,326,0.4602649006622517,0.11464968152866242,0.434375,0.285430457904788
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,67.0,59.66382488250733,percentile,269,35,283,335,0.445364238410596,0.11513157894736842,0.4209702660406886,0.27408372061351993
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,68.0,59.85683303833008,percentile,261,34,284,343,0.43211920529801323,0.1152542372881356,0.4090909090909091,0.2643793463952696
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,69.0,59.973491172790524,percentile,252,34,284,352,0.41721854304635764,0.11888111888111888,0.3949843260188088,0.2508987732902259
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,70.0,60.0503215789795,percentile,243,34,284,361,0.402317880794702,0.12274368231046931,0.38087774294670845,0.23756348578295294
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,71.0,60.16872531890869,percentile,235,33,285,369,0.3890728476821192,0.12313432835820895,0.36891679748822603,0.22821089455272364
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,72.0,60.37288635253906,percentile,227,31,287,377,0.3758278145695364,0.12015503875968993,0.35748031496062993,0.22132891740840405
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,73.0,60.51853870391846,percentile,221,28,290,383,0.3658940397350993,0.11244979919678715,0.34968354430379744,0.21976058014223532
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,74.0,60.57871704101562,percentile,215,25,293,389,0.35596026490066224,0.10416666666666667,0.34181240063593005,0.21820877914502465
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,75.0,60.725789070129395,percentile,209,22,296,395,0.34602649006622516,0.09523809523809523,0.33386581469648563,0.21667325425510675
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,76.0,60.927674560546876,percentile,200,22,296,404,0.33112582781456956,0.0990990990990991,0.3194888178913738,0.20394166146462475
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,77.0,61.06341613769531,percentile,192,20,298,412,0.31788079470198677,0.09433962264150944,0.3076923076923077,0.19738199638896053
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,78.0,61.195013198852536,percentile,185,18,300,419,0.30629139072847683,0.08866995073891626,0.297427652733119,0.19228193973898924
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,79.0,61.33580654144287,percentile,176,18,300,428,0.2913907284768212,0.09278350515463918,0.2829581993569132,0.17987890004866336
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,80.0,61.53402938842774,percentile,168,17,301,436,0.2781456953642384,0.0918918918918919,0.27053140096618356,0.17126144395191853
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,81.0,61.78211975097656,percentile,163,14,304,441,0.26986754966887416,0.07909604519774012,0.26375404530744334,0.17136446058001129
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,82.0,61.94296943664551,percentile,152,14,304,452,0.25165562913907286,0.08433734939759036,0.2459546925566343,0.15657267594795568
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,83.0,62.09154006958008,percentile,144,13,305,460,0.23841059602649006,0.08280254777070063,0.233387358184765,0.14820717754001086
